XCoord,YCoord,OBJECTID,XCOORD,YCOORD
-98.44568863,29.34739567,8158,-98.445689,29.347396
-98.42965026,29.34739567,8159,-98.429650,29.347396
-98.41361188,29.34739567,8160,-98.413612,29.347396
-98.71834095,29.36242540,8161,-98.718341,29.362425
-98.63814909,29.36242540,8162,-98.638149,29.362425
-98.62211072,29.36242540,8163,-98.622111,29.362425
-98.60607235,29.36242540,8164,-98.606072,29.362425
-98.59003398,29.36242540,8165,-98.590034,29.362425
-98.57399560,29.36242540,8166,-98.573996,29.362425
-98.55795723,29.36242540,8167,-98.557957,29.362425
-98.54191886,29.36242540,8168,-98.541919,29.362425
-98.52588049,29.36242540,8169,-98.525880,29.362425
-98.50984212,29.36242540,8170,-98.509842,29.362425
-98.49380374,29.36242540,8171,-98.493804,29.362425
-98.47776537,29.36242540,8172,-98.477765,29.362425
-98.46172700,29.36242540,8173,-98.461727,29.362425
-98.44568863,29.36242540,8174,-98.445689,29.362425
-98.42965026,29.36242540,8175,-98.429650,29.362425
-98.41361188,29.36242540,8176,-98.413612,29.362425
-98.39757351,29.36242540,8177,-98.397574,29.362425
-98.71834095,29.37745512,8178,-98.718341,29.377455
-98.65418747,29.37745512,8179,-98.654187,29.377455
-98.63814909,29.37745512,8180,-98.638149,29.377455
-98.62211072,29.37745512,8181,-98.622111,29.377455
-98.60607235,29.37745512,8182,-98.606072,29.377455
-98.59003398,29.37745512,8183,-98.590034,29.377455
-98.57399560,29.37745512,8184,-98.573996,29.377455
-98.55795723,29.37745512,8185,-98.557957,29.377455
-98.54191886,29.37745512,8186,-98.541919,29.377455
-98.52588049,29.37745512,8187,-98.525880,29.377455
-98.50984212,29.37745512,8188,-98.509842,29.377455
-98.49380374,29.37745512,8189,-98.493804,29.377455
-98.47776537,29.37745512,8190,-98.477765,29.377455
-98.46172700,29.37745512,8191,-98.461727,29.377455
-98.44568863,29.37745512,8192,-98.445689,29.377455
-98.42965026,29.37745512,8193,-98.429650,29.377455
-98.41361188,29.37745512,8194,-98.413612,29.377455
-98.39757351,29.37745512,8195,-98.397574,29.377455
-98.38153514,29.37745512,8196,-98.381535,29.377455
-98.36549677,29.37745512,8197,-98.365497,29.377455
-98.68626421,29.39248484,8198,-98.686264,29.392485
-98.67022584,29.39248484,8199,-98.670226,29.392485
-98.65418747,29.39248484,8200,-98.654187,29.392485
-98.63814909,29.39248484,8201,-98.638149,29.392485
-98.62211072,29.39248484,8202,-98.622111,29.392485
-98.60607235,29.39248484,8203,-98.606072,29.392485
-98.59003398,29.39248484,8204,-98.590034,29.392485
-98.57399560,29.39248484,8205,-98.573996,29.392485
-98.55795723,29.39248484,8206,-98.557957,29.392485
-98.54191886,29.39248484,8207,-98.541919,29.392485
-98.52588049,29.39248484,8208,-98.525880,29.392485
-98.50984212,29.39248484,8209,-98.509842,29.392485
-98.49380374,29.39248484,8210,-98.493804,29.392485
-98.47776537,29.39248484,8211,-98.477765,29.392485
-98.46172700,29.39248484,8212,-98.461727,29.392485
-98.44568863,29.39248484,8213,-98.445689,29.392485
-98.42965026,29.39248484,8214,-98.429650,29.392485
-98.41361188,29.39248484,8215,-98.413612,29.392485
-98.39757351,29.39248484,8216,-98.397574,29.392485
-98.38153514,29.39248484,8217,-98.381535,29.392485
-98.70230258,29.40751456,8218,-98.702303,29.407515
-98.68626421,29.40751456,8219,-98.686264,29.407515
-98.67022584,29.40751456,8220,-98.670226,29.407515
-98.65418747,29.40751456,8221,-98.654187,29.407515
-98.63814909,29.40751456,8222,-98.638149,29.407515
-98.62211072,29.40751456,8223,-98.622111,29.407515
-98.60607235,29.40751456,8224,-98.606072,29.407515
-98.59003398,29.40751456,8225,-98.590034,29.407515
-98.57399560,29.40751456,8226,-98.573996,29.407515
-98.55795723,29.40751456,8227,-98.557957,29.407515
-98.54191886,29.40751456,8228,-98.541919,29.407515
-98.52588049,29.40751456,8229,-98.525880,29.407515
-98.50984212,29.40751456,8230,-98.509842,29.407515
-98.49380374,29.40751456,8231,-98.493804,29.407515
-98.47776537,29.40751456,8232,-98.477765,29.407515
-98.46172700,29.40751456,8233,-98.461727,29.407515
-98.44568863,29.40751456,8234,-98.445689,29.407515
-98.42965026,29.40751456,8235,-98.429650,29.407515
-98.41361188,29.40751456,8236,-98.413612,29.407515
-98.39757351,29.40751456,8237,-98.397574,29.407515
-98.73437933,29.42254428,8238,-98.734379,29.422544
-98.71834095,29.42254428,8239,-98.718341,29.422544
-98.70230258,29.42254428,8240,-98.702303,29.422544
-98.68626421,29.42254428,8241,-98.686264,29.422544
-98.67022584,29.42254428,8242,-98.670226,29.422544
-98.65418747,29.42254428,8243,-98.654187,29.422544
-98.63814909,29.42254428,8244,-98.638149,29.422544
-98.62211072,29.42254428,8245,-98.622111,29.422544
-98.60607235,29.42254428,8246,-98.606072,29.422544
-98.59003398,29.42254428,8247,-98.590034,29.422544
-98.57399560,29.42254428,8248,-98.573996,29.422544
-98.55795723,29.42254428,8249,-98.557957,29.422544
-98.54191886,29.42254428,8250,-98.541919,29.422544
-98.52588049,29.42254428,8251,-98.525880,29.422544
-98.50984212,29.42254428,8252,-98.509842,29.422544
-98.49380374,29.42254428,8253,-98.493804,29.422544
-98.47776537,29.42254428,8254,-98.477765,29.422544
-98.46172700,29.42254428,8255,-98.461727,29.422544
-98.44568863,29.42254428,8256,-98.445689,29.422544
-98.42965026,29.42254428,8257,-98.429650,29.422544
-98.41361188,29.42254428,8258,-98.413612,29.422544
-98.39757351,29.42254428,8259,-98.397574,29.422544
-98.38153514,29.42254428,8260,-98.381535,29.422544
-98.36549677,29.42254428,8261,-98.365497,29.422544
-98.79853281,29.43757400,8262,-98.798533,29.437574
-98.75041770,29.43757400,8263,-98.750418,29.437574
-98.73437933,29.43757400,8264,-98.734379,29.437574
-98.71834095,29.43757400,8265,-98.718341,29.437574
-98.70230258,29.43757400,8266,-98.702303,29.437574
-98.68626421,29.43757400,8267,-98.686264,29.437574
-98.67022584,29.43757400,8268,-98.670226,29.437574
-98.65418747,29.43757400,8269,-98.654187,29.437574
-98.63814909,29.43757400,8270,-98.638149,29.437574
-98.62211072,29.43757400,8271,-98.622111,29.437574
-98.60607235,29.43757400,8272,-98.606072,29.437574
-98.59003398,29.43757400,8273,-98.590034,29.437574
-98.57399560,29.43757400,8274,-98.573996,29.437574
-98.55795723,29.43757400,8275,-98.557957,29.437574
-98.54191886,29.43757400,8276,-98.541919,29.437574
-98.52588049,29.43757400,8277,-98.525880,29.437574
-98.50984212,29.43757400,8278,-98.509842,29.437574
-98.49380374,29.43757400,8279,-98.493804,29.437574
-98.47776537,29.43757400,8280,-98.477765,29.437574
-98.46172700,29.43757400,8281,-98.461727,29.437574
-98.44568863,29.43757400,8282,-98.445689,29.437574
-98.42965026,29.43757400,8283,-98.429650,29.437574
-98.41361188,29.43757400,8284,-98.413612,29.437574
-98.39757351,29.43757400,8285,-98.397574,29.437574
-98.76645607,29.45260372,8286,-98.766456,29.452604
-98.75041770,29.45260372,8287,-98.750418,29.452604
-98.73437933,29.45260372,8288,-98.734379,29.452604
-98.71834095,29.45260372,8289,-98.718341,29.452604
-98.70230258,29.45260372,8290,-98.702303,29.452604
-98.68626421,29.45260372,8291,-98.686264,29.452604
-98.67022584,29.45260372,8292,-98.670226,29.452604
-98.65418747,29.45260372,8293,-98.654187,29.452604
-98.63814909,29.45260372,8294,-98.638149,29.452604
-98.62211072,29.45260372,8295,-98.622111,29.452604
-98.60607235,29.45260372,8296,-98.606072,29.452604
-98.59003398,29.45260372,8297,-98.590034,29.452604
-98.57399560,29.45260372,8298,-98.573996,29.452604
-98.55795723,29.45260372,8299,-98.557957,29.452604
-98.54191886,29.45260372,8300,-98.541919,29.452604
-98.52588049,29.45260372,8301,-98.525880,29.452604
-98.50984212,29.45260372,8302,-98.509842,29.452604
-98.49380374,29.45260372,8303,-98.493804,29.452604
-98.47776537,29.45260372,8304,-98.477765,29.452604
-98.46172700,29.45260372,8305,-98.461727,29.452604
-98.44568863,29.45260372,8306,-98.445689,29.452604
-98.42965026,29.45260372,8307,-98.429650,29.452604
-98.41361188,29.45260372,8308,-98.413612,29.452604
-98.39757351,29.45260372,8309,-98.397574,29.452604
-98.38153514,29.45260372,8310,-98.381535,29.452604
-98.36549677,29.45260372,8311,-98.365497,29.452604
-98.34945840,29.45260372,8312,-98.349458,29.452604
-98.76645607,29.46763344,8313,-98.766456,29.467633
-98.71834095,29.46763344,8314,-98.718341,29.467633
-98.70230258,29.46763344,8315,-98.702303,29.467633
-98.68626421,29.46763344,8316,-98.686264,29.467633
-98.67022584,29.46763344,8317,-98.670226,29.467633
-98.65418747,29.46763344,8318,-98.654187,29.467633
-98.63814909,29.46763344,8319,-98.638149,29.467633
-98.62211072,29.46763344,8320,-98.622111,29.467633
-98.60607235,29.46763344,8321,-98.606072,29.467633
-98.59003398,29.46763344,8322,-98.590034,29.467633
-98.57399560,29.46763344,8323,-98.573996,29.467633
-98.55795723,29.46763344,8324,-98.557957,29.467633
-98.54191886,29.46763344,8325,-98.541919,29.467633
-98.52588049,29.46763344,8326,-98.525880,29.467633
-98.50984212,29.46763344,8327,-98.509842,29.467633
-98.49380374,29.46763344,8328,-98.493804,29.467633
-98.47776537,29.46763344,8329,-98.477765,29.467633
-98.46172700,29.46763344,8330,-98.461727,29.467633
-98.44568863,29.46763344,8331,-98.445689,29.467633
-98.42965026,29.46763344,8332,-98.429650,29.467633
-98.41361188,29.46763344,8333,-98.413612,29.467633
-98.39757351,29.46763344,8334,-98.397574,29.467633
-98.38153514,29.46763344,8335,-98.381535,29.467633
-98.36549677,29.46763344,8336,-98.365497,29.467633
-98.34945840,29.46763344,8337,-98.349458,29.467633
-98.33342002,29.46763344,8338,-98.333420,29.467633
-98.31738165,29.46763344,8339,-98.317382,29.467633
-98.73437933,29.48266316,8340,-98.734379,29.482663
-98.71834095,29.48266316,8341,-98.718341,29.482663
-98.70230258,29.48266316,8342,-98.702303,29.482663
-98.68626421,29.48266316,8343,-98.686264,29.482663
-98.67022584,29.48266316,8344,-98.670226,29.482663
-98.65418747,29.48266316,8345,-98.654187,29.482663
-98.63814909,29.48266316,8346,-98.638149,29.482663
-98.62211072,29.48266316,8347,-98.622111,29.482663
-98.60607235,29.48266316,8348,-98.606072,29.482663
-98.59003398,29.48266316,8349,-98.590034,29.482663
-98.57399560,29.48266316,8350,-98.573996,29.482663
-98.55795723,29.48266316,8351,-98.557957,29.482663
-98.54191886,29.48266316,8352,-98.541919,29.482663
-98.52588049,29.48266316,8353,-98.525880,29.482663
-98.50984212,29.48266316,8354,-98.509842,29.482663
-98.49380374,29.48266316,8355,-98.493804,29.482663
-98.47776537,29.48266316,8356,-98.477765,29.482663
-98.46172700,29.48266316,8357,-98.461727,29.482663
-98.44568863,29.48266316,8358,-98.445689,29.482663
-98.42965026,29.48266316,8359,-98.429650,29.482663
-98.41361188,29.48266316,8360,-98.413612,29.482663
-98.39757351,29.48266316,8361,-98.397574,29.482663
-98.38153514,29.48266316,8362,-98.381535,29.482663
-98.36549677,29.48266316,8363,-98.365497,29.482663
-98.34945840,29.48266316,8364,-98.349458,29.482663
-98.33342002,29.48266316,8365,-98.333420,29.482663
-98.31738165,29.48266316,8366,-98.317382,29.482663
-98.73437933,29.49769288,8367,-98.734379,29.497693
-98.71834095,29.49769288,8368,-98.718341,29.497693
-98.70230258,29.49769288,8369,-98.702303,29.497693
-98.68626421,29.49769288,8370,-98.686264,29.497693
-98.67022584,29.49769288,8371,-98.670226,29.497693
-98.65418747,29.49769288,8372,-98.654187,29.497693
-98.63814909,29.49769288,8373,-98.638149,29.497693
-98.62211072,29.49769288,8374,-98.622111,29.497693
-98.60607235,29.49769288,8375,-98.606072,29.497693
-98.59003398,29.49769288,8376,-98.590034,29.497693
-98.57399560,29.49769288,8377,-98.573996,29.497693
-98.55795723,29.49769288,8378,-98.557957,29.497693
-98.54191886,29.49769288,8379,-98.541919,29.497693
-98.52588049,29.49769288,8380,-98.525880,29.497693
-98.50984212,29.49769288,8381,-98.509842,29.497693
-98.49380374,29.49769288,8382,-98.493804,29.497693
-98.47776537,29.49769288,8383,-98.477765,29.497693
-98.46172700,29.49769288,8384,-98.461727,29.497693
-98.44568863,29.49769288,8385,-98.445689,29.497693
-98.42965026,29.49769288,8386,-98.429650,29.497693
-98.41361188,29.49769288,8387,-98.413612,29.497693
-98.39757351,29.49769288,8388,-98.397574,29.497693
-98.38153514,29.49769288,8389,-98.381535,29.497693
-98.36549677,29.49769288,8390,-98.365497,29.497693
-98.34945840,29.49769288,8391,-98.349458,29.497693
-98.33342002,29.49769288,8392,-98.333420,29.497693
-98.31738165,29.49769288,8393,-98.317382,29.497693
-98.30134328,29.49769288,8394,-98.301343,29.497693
-98.73437933,29.51272260,8395,-98.734379,29.512723
-98.71834095,29.51272260,8396,-98.718341,29.512723
-98.70230258,29.51272260,8397,-98.702303,29.512723
-98.68626421,29.51272260,8398,-98.686264,29.512723
-98.67022584,29.51272260,8399,-98.670226,29.512723
-98.65418747,29.51272260,8400,-98.654187,29.512723
-98.63814909,29.51272260,8401,-98.638149,29.512723
-98.62211072,29.51272260,8402,-98.622111,29.512723
-98.60607235,29.51272260,8403,-98.606072,29.512723
-98.59003398,29.51272260,8404,-98.590034,29.512723
-98.57399560,29.51272260,8405,-98.573996,29.512723
-98.55795723,29.51272260,8406,-98.557957,29.512723
-98.54191886,29.51272260,8407,-98.541919,29.512723
-98.52588049,29.51272260,8408,-98.525880,29.512723
-98.50984212,29.51272260,8409,-98.509842,29.512723
-98.49380374,29.51272260,8410,-98.493804,29.512723
-98.47776537,29.51272260,8411,-98.477765,29.512723
-98.46172700,29.51272260,8412,-98.461727,29.512723
-98.44568863,29.51272260,8413,-98.445689,29.512723
-98.42965026,29.51272260,8414,-98.429650,29.512723
-98.41361188,29.51272260,8415,-98.413612,29.512723
-98.39757351,29.51272260,8416,-98.397574,29.512723
-98.38153514,29.51272260,8417,-98.381535,29.512723
-98.36549677,29.51272260,8418,-98.365497,29.512723
-98.34945840,29.51272260,8419,-98.349458,29.512723
-98.33342002,29.51272260,8420,-98.333420,29.512723
-98.31738165,29.51272260,8421,-98.317382,29.512723
-98.30134328,29.51272260,8422,-98.301343,29.512723
-98.75041770,29.52775233,8423,-98.750418,29.527752
-98.73437933,29.52775233,8424,-98.734379,29.527752
-98.71834095,29.52775233,8425,-98.718341,29.527752
-98.70230258,29.52775233,8426,-98.702303,29.527752
-98.68626421,29.52775233,8427,-98.686264,29.527752
-98.67022584,29.52775233,8428,-98.670226,29.527752
-98.65418747,29.52775233,8429,-98.654187,29.527752
-98.63814909,29.52775233,8430,-98.638149,29.527752
-98.62211072,29.52775233,8431,-98.622111,29.527752
-98.60607235,29.52775233,8432,-98.606072,29.527752
-98.59003398,29.52775233,8433,-98.590034,29.527752
-98.57399560,29.52775233,8434,-98.573996,29.527752
-98.55795723,29.52775233,8435,-98.557957,29.527752
-98.54191886,29.52775233,8436,-98.541919,29.527752
-98.52588049,29.52775233,8437,-98.525880,29.527752
-98.50984212,29.52775233,8438,-98.509842,29.527752
-98.49380374,29.52775233,8439,-98.493804,29.527752
-98.47776537,29.52775233,8440,-98.477765,29.527752
-98.46172700,29.52775233,8441,-98.461727,29.527752
-98.44568863,29.52775233,8442,-98.445689,29.527752
-98.42965026,29.52775233,8443,-98.429650,29.527752
-98.41361188,29.52775233,8444,-98.413612,29.527752
-98.39757351,29.52775233,8445,-98.397574,29.527752
-98.38153514,29.52775233,8446,-98.381535,29.527752
-98.36549677,29.52775233,8447,-98.365497,29.527752
-98.34945840,29.52775233,8448,-98.349458,29.527752
-98.33342002,29.52775233,8449,-98.333420,29.527752
-98.31738165,29.52775233,8450,-98.317382,29.527752
-98.30134328,29.52775233,8451,-98.301343,29.527752
-98.70230258,29.54278205,8452,-98.702303,29.542782
-98.68626421,29.54278205,8453,-98.686264,29.542782
-98.67022584,29.54278205,8454,-98.670226,29.542782
-98.65418747,29.54278205,8455,-98.654187,29.542782
-98.63814909,29.54278205,8456,-98.638149,29.542782
-98.62211072,29.54278205,8457,-98.622111,29.542782
-98.60607235,29.54278205,8458,-98.606072,29.542782
-98.59003398,29.54278205,8459,-98.590034,29.542782
-98.57399560,29.54278205,8460,-98.573996,29.542782
-98.55795723,29.54278205,8461,-98.557957,29.542782
-98.54191886,29.54278205,8462,-98.541919,29.542782
-98.52588049,29.54278205,8463,-98.525880,29.542782
-98.50984212,29.54278205,8464,-98.509842,29.542782
-98.49380374,29.54278205,8465,-98.493804,29.542782
-98.47776537,29.54278205,8466,-98.477765,29.542782
-98.46172700,29.54278205,8467,-98.461727,29.542782
-98.44568863,29.54278205,8468,-98.445689,29.542782
-98.42965026,29.54278205,8469,-98.429650,29.542782
-98.41361188,29.54278205,8470,-98.413612,29.542782
-98.39757351,29.54278205,8471,-98.397574,29.542782
-98.38153514,29.54278205,8472,-98.381535,29.542782
-98.36549677,29.54278205,8473,-98.365497,29.542782
-98.34945840,29.54278205,8474,-98.349458,29.542782
-98.33342002,29.54278205,8475,-98.333420,29.542782
-98.31738165,29.54278205,8476,-98.317382,29.542782
-98.30134328,29.54278205,8477,-98.301343,29.542782
-98.28530491,29.54278205,8478,-98.285305,29.542782
-98.26926653,29.54278205,8479,-98.269267,29.542782
-98.25322816,29.54278205,8480,-98.253228,29.542782
-98.70230258,29.55781177,8481,-98.702303,29.557812
-98.68626421,29.55781177,8482,-98.686264,29.557812
-98.67022584,29.55781177,8483,-98.670226,29.557812
-98.65418747,29.55781177,8484,-98.654187,29.557812
-98.63814909,29.55781177,8485,-98.638149,29.557812
-98.62211072,29.55781177,8486,-98.622111,29.557812
-98.60607235,29.55781177,8487,-98.606072,29.557812
-98.59003398,29.55781177,8488,-98.590034,29.557812
-98.57399560,29.55781177,8489,-98.573996,29.557812
-98.55795723,29.55781177,8490,-98.557957,29.557812
-98.54191886,29.55781177,8491,-98.541919,29.557812
-98.52588049,29.55781177,8492,-98.525880,29.557812
-98.50984212,29.55781177,8493,-98.509842,29.557812
-98.49380374,29.55781177,8494,-98.493804,29.557812
-98.47776537,29.55781177,8495,-98.477765,29.557812
-98.46172700,29.55781177,8496,-98.461727,29.557812
-98.44568863,29.55781177,8497,-98.445689,29.557812
-98.42965026,29.55781177,8498,-98.429650,29.557812
-98.41361188,29.55781177,8499,-98.413612,29.557812
-98.39757351,29.55781177,8500,-98.397574,29.557812
-98.38153514,29.55781177,8501,-98.381535,29.557812
-98.36549677,29.55781177,8502,-98.365497,29.557812
-98.34945840,29.55781177,8503,-98.349458,29.557812
-98.33342002,29.55781177,8504,-98.333420,29.557812
-98.31738165,29.55781177,8505,-98.317382,29.557812
-98.30134328,29.55781177,8506,-98.301343,29.557812
-98.28530491,29.55781177,8507,-98.285305,29.557812
-98.26926653,29.55781177,8508,-98.269267,29.557812
-98.25322816,29.55781177,8509,-98.253228,29.557812
-98.70230258,29.57284149,8510,-98.702303,29.572841
-98.68626421,29.57284149,8511,-98.686264,29.572841
-98.67022584,29.57284149,8512,-98.670226,29.572841
-98.65418747,29.57284149,8513,-98.654187,29.572841
-98.63814909,29.57284149,8514,-98.638149,29.572841
-98.62211072,29.57284149,8515,-98.622111,29.572841
-98.60607235,29.57284149,8516,-98.606072,29.572841
-98.59003398,29.57284149,8517,-98.590034,29.572841
-98.57399560,29.57284149,8518,-98.573996,29.572841
-98.55795723,29.57284149,8519,-98.557957,29.572841
-98.54191886,29.57284149,8520,-98.541919,29.572841
-98.52588049,29.57284149,8521,-98.525880,29.572841
-98.50984212,29.57284149,8522,-98.509842,29.572841
-98.49380374,29.57284149,8523,-98.493804,29.572841
-98.47776537,29.57284149,8524,-98.477765,29.572841
-98.46172700,29.57284149,8525,-98.461727,29.572841
-98.44568863,29.57284149,8526,-98.445689,29.572841
-98.42965026,29.57284149,8527,-98.429650,29.572841
-98.41361188,29.57284149,8528,-98.413612,29.572841
-98.39757351,29.57284149,8529,-98.397574,29.572841
-98.38153514,29.57284149,8530,-98.381535,29.572841
-98.36549677,29.57284149,8531,-98.365497,29.572841
-98.34945840,29.57284149,8532,-98.349458,29.572841
-98.33342002,29.57284149,8533,-98.333420,29.572841
-98.31738165,29.57284149,8534,-98.317382,29.572841
-98.30134328,29.57284149,8535,-98.301343,29.572841
-98.28530491,29.57284149,8536,-98.285305,29.572841
-98.26926653,29.57284149,8537,-98.269267,29.572841
-98.25322816,29.57284149,8538,-98.253228,29.572841
-98.23718979,29.57284149,8539,-98.237190,29.572841
-98.22115142,29.57284149,8540,-98.221151,29.572841
-98.20511305,29.57284149,8541,-98.205113,29.572841
-98.15699793,29.57284149,8542,-98.156998,29.572841
-98.14095956,29.57284149,8543,-98.140960,29.572841
-98.70230258,29.58787121,8544,-98.702303,29.587871
-98.65418747,29.58787121,8545,-98.654187,29.587871
-98.63814909,29.58787121,8546,-98.638149,29.587871
-98.62211072,29.58787121,8547,-98.622111,29.587871
-98.60607235,29.58787121,8548,-98.606072,29.587871
-98.59003398,29.58787121,8549,-98.590034,29.587871
-98.57399560,29.58787121,8550,-98.573996,29.587871
-98.55795723,29.58787121,8551,-98.557957,29.587871
-98.54191886,29.58787121,8552,-98.541919,29.587871
-98.52588049,29.58787121,8553,-98.525880,29.587871
-98.50984212,29.58787121,8554,-98.509842,29.587871
-98.49380374,29.58787121,8555,-98.493804,29.587871
-98.47776537,29.58787121,8556,-98.477765,29.587871
-98.46172700,29.58787121,8557,-98.461727,29.587871
-98.44568863,29.58787121,8558,-98.445689,29.587871
-98.42965026,29.58787121,8559,-98.429650,29.587871
-98.41361188,29.58787121,8560,-98.413612,29.587871
-98.39757351,29.58787121,8561,-98.397574,29.587871
-98.38153514,29.58787121,8562,-98.381535,29.587871
-98.36549677,29.58787121,8563,-98.365497,29.587871
-98.34945840,29.58787121,8564,-98.349458,29.587871
-98.33342002,29.58787121,8565,-98.333420,29.587871
-98.31738165,29.58787121,8566,-98.317382,29.587871
-98.30134328,29.58787121,8567,-98.301343,29.587871
-98.28530491,29.58787121,8568,-98.285305,29.587871
-98.26926653,29.58787121,8569,-98.269267,29.587871
-98.25322816,29.58787121,8570,-98.253228,29.587871
-98.23718979,29.58787121,8571,-98.237190,29.587871
-98.22115142,29.58787121,8572,-98.221151,29.587871
-98.71834095,29.60290093,8573,-98.718341,29.602901
-98.65418747,29.60290093,8574,-98.654187,29.602901
-98.63814909,29.60290093,8575,-98.638149,29.602901
-98.62211072,29.60290093,8576,-98.622111,29.602901
-98.60607235,29.60290093,8577,-98.606072,29.602901
-98.52588049,29.60290093,8578,-98.525880,29.602901
-98.50984212,29.60290093,8579,-98.509842,29.602901
-98.49380374,29.60290093,8580,-98.493804,29.602901
-98.47776537,29.60290093,8581,-98.477765,29.602901
-98.46172700,29.60290093,8582,-98.461727,29.602901
-98.44568863,29.60290093,8583,-98.445689,29.602901
-98.42965026,29.60290093,8584,-98.429650,29.602901
-98.36549677,29.60290093,8585,-98.365497,29.602901
-98.31738165,29.60290093,8586,-98.317382,29.602901
-98.30134328,29.60290093,8587,-98.301343,29.602901
-98.28530491,29.60290093,8588,-98.285305,29.602901
-98.26926653,29.60290093,8589,-98.269267,29.602901
-98.25322816,29.60290093,8590,-98.253228,29.602901
-98.23718979,29.60290093,8591,-98.237190,29.602901
-98.63814909,29.61793065,8592,-98.638149,29.617931
-98.62211072,29.61793065,8593,-98.622111,29.617931
-98.55795723,29.61793065,8594,-98.557957,29.617931
-98.54191886,29.61793065,8595,-98.541919,29.617931
-98.52588049,29.61793065,8596,-98.525880,29.617931
-98.50984212,29.61793065,8597,-98.509842,29.617931
-98.49380374,29.61793065,8598,-98.493804,29.617931
-98.47776537,29.61793065,8599,-98.477765,29.617931
-98.46172700,29.61793065,8600,-98.461727,29.617931
-98.44568863,29.61793065,8601,-98.445689,29.617931
-98.42965026,29.61793065,8602,-98.429650,29.617931
-98.30134328,29.61793065,8603,-98.301343,29.617931
-98.23718979,29.61793065,8604,-98.237190,29.617931
-98.22115142,29.61793065,8605,-98.221151,29.617931
-98.63814909,29.63296037,8606,-98.638149,29.632960
-98.62211072,29.63296037,8607,-98.622111,29.632960
-98.60607235,29.63296037,8608,-98.606072,29.632960
-98.50984212,29.63296037,8609,-98.509842,29.632960
-98.49380374,29.63296037,8610,-98.493804,29.632960
-98.47776537,29.63296037,8611,-98.477765,29.632960
-98.46172700,29.63296037,8612,-98.461727,29.632960
-98.44568863,29.63296037,8613,-98.445689,29.632960
-98.42965026,29.63296037,8614,-98.429650,29.632960
-98.41361188,29.63296037,8615,-98.413612,29.632960
-98.39757351,29.63296037,8616,-98.397574,29.632960
-98.31738165,29.63296037,8617,-98.317382,29.632960
-98.30134328,29.63296037,8618,-98.301343,29.632960
-98.63814909,29.64799009,8619,-98.638149,29.647990
-98.62211072,29.64799009,8620,-98.622111,29.647990
-98.60607235,29.64799009,8621,-98.606072,29.647990
-98.50984212,29.64799009,8622,-98.509842,29.647990
-98.49380374,29.64799009,8623,-98.493804,29.647990
-98.47776537,29.64799009,8624,-98.477765,29.647990
-98.46172700,29.64799009,8625,-98.461727,29.647990
-98.44568863,29.64799009,8626,-98.445689,29.647990
-98.42965026,29.64799009,8627,-98.429650,29.647990
-98.41361188,29.64799009,8628,-98.413612,29.647990
-98.39757351,29.64799009,8629,-98.397574,29.647990
-98.31738165,29.64799009,8630,-98.317382,29.647990
-98.67022584,29.66301981,8631,-98.670226,29.663020
-98.62211072,29.66301981,8632,-98.622111,29.663020
-98.50984212,29.66301981,8633,-98.509842,29.663020
-98.49380374,29.66301981,8634,-98.493804,29.663020
-98.47776537,29.66301981,8635,-98.477765,29.663020
-98.46172700,29.66301981,8636,-98.461727,29.663020
-98.44568863,29.66301981,8637,-98.445689,29.663020
-98.42965026,29.66301981,8638,-98.429650,29.663020
-98.41361188,29.66301981,8639,-98.413612,29.663020
-98.39757351,29.66301981,8640,-98.397574,29.663020
-98.17303630,29.66301981,8641,-98.173036,29.663020
-98.15699793,29.66301981,8642,-98.156998,29.663020
-98.12492119,29.66301981,8643,-98.124921,29.663020
-98.65418747,29.67804954,8644,-98.654187,29.678050
-98.63814909,29.67804954,8645,-98.638149,29.678050
-98.50984212,29.67804954,8646,-98.509842,29.678050
-98.49380374,29.67804954,8647,-98.493804,29.678050
-98.47776537,29.67804954,8648,-98.477765,29.678050
-98.46172700,29.67804954,8649,-98.461727,29.678050
-98.44568863,29.67804954,8650,-98.445689,29.678050
-98.42965026,29.67804954,8651,-98.429650,29.678050
-98.15699793,29.67804954,8652,-98.156998,29.678050
-98.14095956,29.67804954,8653,-98.140960,29.678050
-98.12492119,29.67804954,8654,-98.124921,29.678050
-98.67022584,29.69307926,8655,-98.670226,29.693079
-98.65418747,29.69307926,8656,-98.654187,29.693079
-98.50984212,29.69307926,8657,-98.509842,29.693079
-98.49380374,29.69307926,8658,-98.493804,29.693079
-98.47776537,29.69307926,8659,-98.477765,29.693079
-98.46172700,29.69307926,8660,-98.461727,29.693079
-98.44568863,29.69307926,8661,-98.445689,29.693079
-98.15699793,29.69307926,8662,-98.156998,29.693079
-98.14095956,29.69307926,8663,-98.140960,29.693079
-98.12492119,29.69307926,8664,-98.124921,29.693079
-98.68626421,29.70810898,8665,-98.686264,29.708109
-98.67022584,29.70810898,8666,-98.670226,29.708109
-98.50984212,29.70810898,8667,-98.509842,29.708109
-98.49380374,29.70810898,8668,-98.493804,29.708109
-98.47776537,29.70810898,8669,-98.477765,29.708109
-98.44568863,29.70810898,8670,-98.445689,29.708109
-98.17303630,29.70810898,8671,-98.173036,29.708109
-98.15699793,29.70810898,8672,-98.156998,29.708109
-98.14095956,29.70810898,8673,-98.140960,29.708109
-98.12492119,29.70810898,8674,-98.124921,29.708109
